,Name,CM,CC,CINT,MAXNESTING,NOAV,CYCLO,LOC,ATFD,FDP,LAA,label
24779,dispose,1,1,0,2,19,4,43,2,2,0.85,0
24780,SVGGVTGlyphVector,2,2,2,1,14,2,18,2,1,0.85,0
24781,mergeGlyphGroups,0,0,3,5,13,11,54,4,1,0.85,0
24782,parse_gAMA_chunk,0,0,2,1,10,5,17,2,2,0.85,0
24783,parse_PLTE_chunk,0,0,2,3,14,6,31,3,1,0.84,0
24784,updateAnimatedValue,0,0,1,2,4,3,14,1,1,0.83,0
24785,updateAnimatedValue,0,0,1,2,4,3,14,1,1,0.83,0
24786,initializeLiveAttributes,0,0,2,1,10,2,45,1,1,0.83,0
24787,getCSSStyleSheet,0,0,2,5,15,8,33,1,1,0.83,0
24788,setMainProperty,0,0,5,2,7,5,15,1,1,0.83,0
24789,instanceTimeChanged,1,1,3,1,6,3,14,1,1,0.83,0
24790,removeInterval,0,0,0,1,8,2,10,1,1,0.83,0
24791,add,2,1,1,3,5,5,20,1,1,0.83,0
24792,setMainProperty,0,0,5,2,6,5,18,1,1,0.83,0
24793,AbstractAttrNS,0,0,1,2,8,12,32,1,1,0.83,0
24794,revalidate,0,0,1,2,4,3,20,1,1,0.83,0
24795,runImpl,0,0,6,2,7,2,25,1,1,0.83,0
24796,runImpl,0,0,6,2,7,2,25,1,1,0.83,0
24797,runImpl,0,0,6,2,7,2,25,1,1,0.83,0
24798,removeItem,0,0,4,2,9,6,22,1,1,0.83,0
24799,next,0,0,0,2,10,6,11,1,1,0.83,0
24800,add,6,2,6,1,4,3,19,1,1,0.83,0
24801,associateSVGContext,0,0,2,0,8,1,8,1,1,0.83,0
24802,dispose,0,0,3,1,4,2,9,1,1,0.83,0
24803,BridgeException,47,28,2,1,10,3,12,1,1,0.83,0
24804,getGraphicsNode,0,0,2,2,8,3,17,1,1,0.83,0
24805,getPathLengthObj,0,0,1,1,4,2,8,1,1,0.83,0
24806,inSensitiveArea,0,0,4,6,17,14,49,2,1,0.83,0
24807,PatternPaint,1,1,0,1,14,4,37,1,1,0.83,0
24808,createContext,0,0,2,3,10,10,35,2,1,0.83,0
24809,removeEventListeners,0,0,2,0,9,1,25,1,1,0.83,0
24810,buildGraphicsNode,0,0,7,5,17,9,47,1,1,0.83,0
24811,getGlyphPosition,0,0,1,1,4,4,10,1,1,0.83,0
24812,showSelectedGraphicsNode,1,1,9,2,28,9,71,2,2,0.83,1
24813,ThumbnailDialog,1,1,4,0,8,1,22,1,1,0.83,0
24814,TextSelectionManager,1,1,0,0,7,1,11,1,1,0.83,0
24815,getUpdateManager,9,6,1,1,3,3,9,1,1,0.83,0
24816,printIndent,1,1,0,2,7,3,14,1,1,0.83,0
24817,KernTable,1,1,1,1,6,2,9,1,1,0.83,0
24818,execute,3,3,8,4,22,7,70,1,1,0.83,1
24819,runImpl,0,0,4,0,8,1,16,1,1,0.83,0
24820,checkObjects,0,0,1,3,24,12,65,1,1,0.83,0
24821,checkAllObjects,0,0,1,3,23,11,67,1,1,0.83,1
24822,addObjectAt,1,1,0,2,8,5,16,1,1,0.83,0
24823,revalidate,1,1,1,2,6,4,28,2,1,0.82,0
24824,revalidate,0,0,1,2,6,4,28,2,1,0.82,0
24825,revalidate,1,1,1,2,6,4,28,2,1,0.82,0
24826,revalidate,1,1,0,2,6,4,28,2,1,0.82,0
24827,selectNewInterval,0,0,2,2,13,5,27,2,1,0.82,0
24828,getBounds2D,1,1,1,3,15,13,40,4,1,0.82,0
24829,CmapTable,1,1,2,1,10,3,20,2,2,0.82,0
24830,NameTable,1,1,1,1,8,3,17,2,1,0.82,0
24831,execute,0,0,5,3,10,8,55,2,1,0.82,0
24832,getCascadedStyleMap,0,0,20,5,59,24,143,6,3,0.81,1
24833,getOverrideStyle,2,2,1,1,2,2,7,1,1,0.8,0
24834,getStyle,0,0,1,1,3,2,8,1,1,0.8,0
24835,initialize,0,0,2,0,5,1,5,1,1,0.8,0
24836,parseStyleSheet,2,2,4,3,12,4,19,1,1,0.8,0
24837,parseStyleSheet,2,2,4,3,13,4,18,1,1,0.8,0
24838,parseStyleSheet,1,1,4,3,13,4,19,1,1,0.8,0
24839,fireDOMAttrModifiedEvent,3,2,6,3,11,8,35,1,1,0.8,0
24840,createCSSEngine,1,1,1,2,15,5,56,1,1,0.8,0
24841,getCssText,0,0,4,1,5,2,11,1,1,0.8,0
